logFC	logCPM	LR	PValue	FDR
PA14_62970	1.12445710902082	6.41017023903936	6.78454629981155	0.00919503977085709	1
PA14_26310	1.60401216282817	6.06890699548287	6.71389646941113	0.00956644696265356	1
PA14_42790	1.18181279558779	5.23249552170465	6.70248752511548	0.00962784976653466	1
PA14_50940igr	4.03221408651866	-0.661716728569357	6.69419458002508	0.00967273560826616	1
PA14_31390igr	1.86079967724679	1.86369955657468	6.60265586089082	0.0101826769146644	1
PA14_59430igr	-1.44989727589551	3.65363351942571	6.60197053439317	0.0101865969089743	1
PA14_16140igr	4.10587834469359	-0.605872743747326	6.56958912117972	0.0103735896956511	1
PA14_51600	1.93341789932883	4.64753453798962	6.54912810678097	0.0104935568941369	1
PA14_55980igr	1.6645664917748	7.03390575548431	6.52774918618098	0.0106204265455945	1
PA14_44300	1.34510460470482	6.81590469346449	6.49007325849201	0.0108478506967297	1
PA14_34810igr	2.49911991583529	0.320573272484581	6.46506641590133	0.0110015529947435	1
PA14_36200igr	-1.55576994704164	0.525235417007182	6.39473644027657	0.0114459222264738	1
PA14_41563igr	-1.30895230413477	4.44402237173473	6.36048037957021	0.0116689946345285	1
PA14_43910igr	-1.70100468019142	2.89968795427908	6.35843027812063	0.0116824854221607	1
PA14_26990	1.07464149885097	3.89107324442765	6.35574808579463	0.0117001598961765	1
PA14_17590igr	-2.58757982121355	-0.139874732531919	6.33645232322258	0.0118281224032425	1
PA14_45380igr	1.22594780322882	4.55489408438779	6.29020798405933	0.012140680415506	1
PA14_48140igr	-2.43415917156805	7.89264696722839	6.22789579773594	0.0125753081672489	1
PA14_49760	0.934479395221933	4.62566530870795	6.12178141759889	0.0133526173191968	1
PA14_27000	1.58684243698635	6.71724211477393	6.11589774718078	0.0133971352485999	1
PA14_23750igr	-2.51641399736141	-0.322164770073884	6.10708764119073	0.0134640811923375	1
PA14_05850igr	1.77157584586842	1.75131688958494	6.07974565850374	0.0136740456498254	1
PA14_21750igr	-2.28162925471218	5.49694505161499	6.07388464564725	0.0137194901469502	1
PA14_45540igr	2.37149401677813	-0.265335789941716	6.07356555331158	0.013721968745698	1
PA14_26300	1.62619137821617	4.37822794796915	6.0707272731009	0.0137440358033031	1
PA14_59480	-1.02671899172106	3.99263508388976	6.00438462425651	0.0142703702795479	1
PA14_59400igr	-1.33529689639739	1.17496441720174	5.97376909873091	0.0145202127903764	1
PA14_68955igr	-1.60466721454279	0.160556873303879	5.97271299821463	0.0145289111527063	1
PA14_42780	1.73018334038773	6.64782395192056	5.83910557974184	0.0156737922648415	1
